"species"	"detection_cue"	"minute"	"distance_m"	"fragment"	"point"	"microhabitat"	"date"	"start_time"	"end_time"	"route"	"page_number"	"notes"
"Trogon_surrucura"	"aural"	"0-3"	"50"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"50"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Stephanoxis_loddigesii"	"aural"	"3-5"	"0-10"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Hylocharis_chrysura"	"aural"	"3-5"	"0-10"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"3-5"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"3-5"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Empidonomus_varius"	"aural"	"3-5"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Sittasomus_griseicapillus"	"aural"	"3-5"	"25-50"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Pionus_maximiliani"	"aural"	"3-5"	"50"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Pionus_maximiliani"	"aural"	"3-5"	"50"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Conopophaga_lineata"	"aural"	"5-10"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	1	NA
"Lathrotriccus_euleri"	"aural"	"5-10"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	2	NA
"Cranioleuca_obsoleta"	"aural"	"5-10"	"10-25"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	2	NA
"Saltator_similis"	"aural"	"5-10"	"25-50"	"K"	6	"Sub-bosque"	"2026-01-25"	"06:36"	"06:46"	"1-12"	2	NA
"Conopophaga_lineata"	"aural"	"0-3"	"0-10"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Pachyramphus_polychopterus"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Troglodytes_musculus"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Pionus_maximiliani"	"aural"	"0-3"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_rufaxilla"	"aural"	"0-3"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Sittasomus_griseicapillus"	"aural"	"0-3"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"3-5"	"0-10"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"3-5"	"0-10"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Empidonomus_varius"	"aural"	"3-5"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Tachyphonus_coronatus"	"aural"	"3-5"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"3-5"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"3-5"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Rupornis_magnirostris"	"aural"	"3-5"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Crypturellus_tataupa"	"aural"	"3-5"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Lathrotriccus_euleri"	"aural"	"5-10"	"10-25"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Trogon_surrucura"	"aural"	"5-10"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"5-10"	"25-50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	2	NA
"Progne_chalybea"	"aural"	"5-10"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	2	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"50"	"K"	7	"Sub-bosque"	"2026-01-25"	"06:49"	"06:59"	"1-12"	2	NA
"Turdus_rufiventris"	"aural"	"0-3"	"0-10"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Crypturellus_tataupa"	"aural"	"0-3"	"0-10"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Cranioleuca_obsoleta"	"aural"	"0-3"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Crypturellus_tataupa"	"aural"	"0-3"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Pachyramphus_polychopterus"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Turdus_amaurochalinus"	"aural"	"0-3"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Rupornis_magnirostris"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Aramides_saracura"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Crypturellus_tataupa"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Dryocopus_lineatus"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Myiarchus_swainsoni"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Paroaria_coronata"	"aural"	"0-3"	"50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"visual"	"3-5"	"0-10"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Cyclarhis_gujanensis"	"aural"	"5-10"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	1	NA
"Basileuterus_culicivorus"	"visual"	"5-10"	"0-10"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Dysithamnus_mentalis"	"aural"	"5-10"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Dysithamnus_mentalis"	"aural"	"5-10"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Lathrotriccus_euleri"	"aural"	"5-10"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Turdus_leucomelas"	"aural"	"5-10"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Coryphospingus_cucullatus"	"aural"	"5-10"	"10-25"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Trogon_surrucura"	"aural"	"5-10"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Tachyphonus_coronatus"	"aural"	"5-10"	"25-50"	"K"	8	"Sub-bosque"	"2026-01-25"	"07:01"	"07:11"	"1-12"	2	NA
"Turdus_albicollis"	"aural"	"0-3"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Crypturellus_tataupa"	"aural"	"0-3"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Trichothraupis_melanops"	"aural"	"0-3"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Crypturellus_tataupa"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Pachyramphus_polychopterus"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Cacicus_chrysopterus"	"aural"	"0-3"	"25-50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Crypturellus_tataupa"	"aural"	"0-3"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Sittasomus_griseicapillus"	"aural"	"0-3"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Tolmomyias_sulphurescens"	"aural"	"0-3"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"3-5"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Empidonomus_varius"	"aural"	"3-5"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Rupornis_magnirostris"	"aural"	"3-5"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Synallaxis_ruficapilla"	"aural"	"5-10"	"10-25"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Coryphospingus_cucullatus"	"aural"	"5-10"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Syrigma_sibilatrix"	"aural"	"5-10"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"5-10"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	1	NA
"Euphonia_chlorotica"	"aural"	"5-10"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	2	NA
"Euphonia_chlorotica"	"aural"	"5-10"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	2	NA
"Cyclarhis_gujanensis"	"aural"	"5-10"	"50"	"K"	9	"Sub-bosque"	"2026-01-25"	"07:15"	"07:25"	"1-12"	2	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Conirostrum_speciosum"	"aural"	"0-3"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Conirostrum_speciosum"	"aural"	"0-3"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Synallaxis_ruficapilla"	"aural"	"0-3"	"10-25"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"0-3"	"10-25"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Patagioenas_cayennensis"	"aural"	"0-3"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"0-3"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Phylloscartes_ventralis"	"aural"	"3-5"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Phylloscartes_ventralis"	"aural"	"3-5"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Conopophaga_lineata"	"visual"	"3-5"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"3-5"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Stephanoxis_loddigesii"	"aural"	"5-10"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Tolmomyias_sulphurescens"	"aural"	"5-10"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Tolmomyias_sulphurescens"	"aural"	"5-10"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Setophaga_pitiayumi"	"aural"	"5-10"	"0-10"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Pionus_maximiliani"	"aural"	"5-10"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Furnarius_rufus"	"aural"	"5-10"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Patagioenas_picazuro"	"aural"	"5-10"	"50"	"K"	10	"Sub-bosque"	"2026-01-25"	"07:29"	"07:38"	"1-12"	1	NA
"Chlorostilbon_lucidus"	"aural"	"0-3"	"0-10"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"0-10"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Leptotila_rufaxilla"	"aural"	"0-3"	"25-50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Pionus_maximiliani"	"aural"	"0-3"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Vanellus_chilensis"	"aural"	"0-3"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"3-5"	"0-10"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"3-5"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Dysithamnus_mentalis"	"aural"	"3-5"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Furnarius_rufus"	"aural"	"3-5"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Furnarius_rufus"	"aural"	"3-5"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"3-5"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Megarynchus_pitangua"	"aural"	"3-5"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Conopophaga_lineata"	"aural"	"5-10"	"0-10"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Synallaxis_cinerascens"	"aural"	"5-10"	"0-10"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Turdus_rufiventris"	"aural"	"5-10"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Turdus_albicollis"	"aural"	"5-10"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Setophaga_pitiayumi"	"aural"	"5-10"	"10-25"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Tachyphonus_coronatus"	"aural"	"5-10"	"25-50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Myiopsitta_monachus"	"aural"	"5-10"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Myiopsitta_monachus"	"aural"	"5-10"	"50"	"K"	11	"Sub-bosque"	"2026-01-25"	"07:43"	"07:53"	"1-12"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"0-10"	"K"	12	"Sub-bosque"	"2026-01-25"	"07:55"	"08:05"	"1-12"	1	NA
"Hylocharis_chrysura"	"aural"	"0-3"	"0-10"	"K"	12	"Sub-bosque"	"2026-01-25"	"07:55"	"08:05"	"1-12"	1	NA
"Stephanoxis_loddigesii"	"aural"	"0-3"	"0-10"	"K"	12	"Sub-bosque"	"2026-01-25"	"07:55"	"08:05"	"1-12"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"K"	12	"Sub-bosque"	"2026-01-25"	"07:55"	"08:05"	"1-12"	1	NA
